Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydraProteins
OG0000218	Clytia|LOC036042	Hydra|LOC100199604
OG0000219	Clytia|LOC044296, Clytia|LOC044298, Clytia|LOC003370, Clytia|LOC044436, Clytia|LOC044437, Clytia|LOC044297, Clytia|LOC043867, Clytia|LOC043896	Hydra|LOC100201053, Hydra|LOC100197241, Hydra|LOC101240448, Hydra|LOC124806999
OG0000220	Clytia|LOC038238, Clytia|LOC018308	Hydra|LOC124813933
OG0000220	Clytia|LOC025956	Hydra|LOC124811158, Hydra|LOC124812545, Hydra|LOC124818113
OG0000220	Clytia|LOC004562, Clytia|LOC038615, Clytia|LOC009923	Hydra|LOC101236360, Hydra|LOC124813989
OG0000221	Clytia|LOC004593	Hydra|LOC105843802, Hydra|LOC124816024, Hydra|LOC105844459, Hydra|LOC105844903
OG0000221	Clytia|LOC007532	Hydra|LOC124805799, Hydra|LOC101236864
OG0000222	Clytia|LOC006561, Clytia|LOC006528, Clytia|LOC045427, Clytia|LOC013725, Clytia|LOC037515, Clytia|LOC040111, Clytia|LOC041400, Clytia|LOC038422	Hydra|LOC101234955
OG0000223	Clytia|LOC007998, Clytia|LOC021056	Hydra|LOC124818556
OG0000226	Clytia|LOC014089, Clytia|LOC013058, Clytia|LOC014105, Clytia|LOC017296	Hydra|LOC105844386, Hydra|LOC124819254
OG0000226	Clytia|LOC029263	Hydra|LOC105845143, Hydra|LOC124816033, Hydra|LOC105847278, Hydra|LOC124816032, Hydra|LOC124810297, Hydra|LOC105844578
OG0000226	Clytia|LOC017102	Hydra|LOC105850060, Hydra|LOC124816956, Hydra|LOC105846126
OG0000228	Clytia|LOC025631	Hydra|LOC105846448, Hydra|LOC105844975
OG0000229	Clytia|LOC026488	Hydra|LOC124810624, Hydra|LOC124806315, Hydra|LOC101241859, Hydra|LOC105846419, Hydra|LOC101241636, Hydra|LOC124806559
OG0000244	Clytia|LOC001828	Hydra|LOC100207598
OG0000247	Clytia|LOC003365	Hydra|LOC124810406, Hydra|LOC124812105, Hydra|LOC124817297, Hydra|LOC124813219, Hydra|LOC124810038, Hydra|LOC124806531, Hydra|LOC105849056, Hydra|LOC124809880, Hydra|LOC105843760, Hydra|LOC105843659, Hydra|LOC105850149, Hydra|LOC124813804, Hydra|LOC124811602, Hydra|LOC100199509, Hydra|LOC124815968, Hydra|LOC124816849, Hydra|LOC124815644, Hydra|LOC124818542, Hydra|LOC105850155, Hydra|LOC105847011, Hydra|LOC124814837
OG0000249	Clytia|LOC033026, Clytia|LOC014697, Clytia|LOC029265, Clytia|LOC039351, Clytia|LOC044359, Clytia|LOC014696, Clytia|LOC044358, Clytia|LOC034610, Clytia|LOC034590, Clytia|LOC044293, Clytia|LOC038072	Hydra|LOC100197171, Hydra|LOC100204510, Hydra|LOC100209120, Hydra|LOC100208032
OG0000258	Clytia|LOC025573, Clytia|LOC014601, Clytia|LOC016508, Clytia|LOC042164, Clytia|LOC000371, Clytia|LOC024452, Clytia|LOC019753, Clytia|LOC000422, Clytia|LOC036328, Clytia|LOC020973, Clytia|LOC007771, Clytia|LOC021397, Clytia|LOC031607, Clytia|LOC012738, Clytia|LOC018299, Clytia|LOC037445, Clytia|LOC042225, Clytia|LOC024303, Clytia|LOC030318	Hydra|LOC124818117, Hydra|LOC124816047, Hydra|LOC105846301
OG0000261	Clytia|LOC012602, Clytia|LOC002012	Hydra|LOC100209288, Hydra|LOC124812583, Hydra|LOC100205022
OG0000261	Clytia|LOC014168	Hydra|LOC100202104
OG0000264	Clytia|LOC009295	Hydra|LOC124807762, Hydra|LOC124818853
OG0000265	Clytia|LOC044647, Clytia|LOC041873	Hydra|LOC124814091
OG0000265	Clytia|LOC013471, Clytia|LOC041519, Clytia|LOC017493	Hydra|LOC124815064
OG0000267	Clytia|LOC019739, Clytia|LOC033609	Hydra|LOC105849293
OG0000269	Clytia|LOC033264, Clytia|LOC033262, Clytia|LOC031147	Hydra|LOC124817363, Hydra|LOC105848495, Hydra|LOC124814540, Hydra|LOC105849347, Hydra|LOC124817491, Hydra|LOC105846174, Hydra|LOC105849590, Hydra|LOC105847275, Hydra|LOC124817339, Hydra|LOC124810200, Hydra|LOC105848140, Hydra|LOC105847802, Hydra|LOC100197356, Hydra|LOC100204426, Hydra|LOC105844403, Hydra|LOC105845672, Hydra|LOC124814751, Hydra|LOC105845187, Hydra|LOC124814758, Hydra|LOC101234475, Hydra|LOC105843481
OG0000277	Clytia|LOC009456, Clytia|LOC010944	Hydra|LOC100210263, Hydra|LOC105847872
OG0000277	Clytia|LOC005670	Hydra|LOC100206535
OG0000277	Clytia|LOC011667	Hydra|LOC100209857
OG0000277	Clytia|LOC000059, Clytia|LOC000130	Hydra|LOC100199733
OG0000279	Clytia|LOC030117	Hydra|LOC100202877
OG0000279	Clytia|LOC000977	Hydra|LOC100204232
OG0000279	Clytia|LOC003372	Hydra|LOC100201806
OG0000280	Clytia|LOC011505	Hydra|LOC100199058
OG0000280	Clytia|LOC008533	Hydra|LOC100197870
OG0000281	Clytia|LOC016957	Hydra|LOC100212485, Hydra|LOC100207889
OG0000283	Clytia|LOC010937	Hydra|LOC101235722, Hydra|LOC124813622, Hydra|LOC105848724, Hydra|LOC124809811, Hydra|LOC124808666, Hydra|LOC105846153, Hydra|LOC105843126, Hydra|LOC105850527, Hydra|LOC105850609, Hydra|LOC105843398, Hydra|LOC105843356, Hydra|LOC105843450, Hydra|LOC105843480, Hydra|LOC105844970, Hydra|LOC124817167, Hydra|LOC124816244, Hydra|LOC124805898, Hydra|LOC105848332, Hydra|LOC105846710, Hydra|LOC105849638, Hydra|LOC105844348
OG0000284	Clytia|LOC024165, Clytia|LOC011078, Clytia|LOC020167, Clytia|LOC013873, Clytia|LOC021894	Hydra|LOC124806157, Hydra|LOC124814268, Hydra|LOC124813646, Hydra|LOC124813545, Hydra|LOC124816589, Hydra|LOC124809156, Hydra|LOC124812667, Hydra|LOC124814280, Hydra|LOC124807566, Hydra|LOC124811086, Hydra|LOC124815406
OG0000286	Clytia|LOC015257	Hydra|LOC124816007, Hydra|LOC124816009, Hydra|LOC124814403, Hydra|LOC105849026, Hydra|LOC101234789, Hydra|LOC124808318, Hydra|LOC124819084, Hydra|LOC124814450, Hydra|LOC105849334, Hydra|LOC124818669, Hydra|LOC124815251
OG0000290	Clytia|LOC043827	Hydra|LOC100215474
OG0000291	Clytia|LOC038146	Hydra|LOC100213238
OG0000302	Clytia|LOC033323, Clytia|LOC031587, Clytia|LOC042234, Clytia|LOC011869, Clytia|LOC031546, Clytia|LOC001428	Hydra|LOC105848740, Hydra|LOC100214312, Hydra|LOC100203068, Hydra|LOC124806889, Hydra|LOC105849065, Hydra|LOC124807277, Hydra|LOC105849192, Hydra|LOC124807252, Hydra|LOC124815937, Hydra|LOC105846311, Hydra|LOC124808919, Hydra|LOC124812108, Hydra|LOC105843300
OG0000304	Clytia|LOC034583	Hydra|LOC100206771
OG0000304	Clytia|LOC005719, Clytia|LOC002744	Hydra|LOC101238869
OG0000305	Clytia|LOC003725, Clytia|LOC031269	Hydra|LOC101239492
OG0000308	Clytia|LOC005081, Clytia|LOC019979	Hydra|LOC124816082
OG0000308	Clytia|LOC020060	Hydra|LOC124806263, Hydra|LOC124809494, Hydra|LOC124818199, Hydra|LOC101236230, Hydra|LOC105845665, Hydra|LOC124814676
OG0000309	Clytia|LOC007510	Hydra|LOC124815122
OG0000309	Clytia|LOC027869, Clytia|LOC035082, Clytia|LOC042732, Clytia|LOC040382	Hydra|LOC124815663, Hydra|LOC124809068, Hydra|LOC124809118
OG0000310	Clytia|LOC044479	Hydra|LOC100202503
OG0000310	Clytia|LOC034852	Hydra|LOC100201778
OG0000310	Clytia|LOC016635, Clytia|LOC043847	Hydra|LOC100203385, Hydra|LOC100200988, Hydra|LOC100200849
OG0000312	Clytia|LOC019618	Hydra|LOC124816306, Hydra|LOC124814848, Hydra|LOC124812336, Hydra|LOC124814334, Hydra|LOC124813246, Hydra|LOC124808242, Hydra|LOC124813211, Hydra|LOC124807335, Hydra|LOC124811538, Hydra|LOC124809267, Hydra|LOC124809818, Hydra|LOC124812195, Hydra|LOC124817810, Hydra|LOC124806101, Hydra|LOC124818945, Hydra|LOC124806716, Hydra|LOC124810743, Hydra|LOC124808060, Hydra|LOC124809232, Hydra|LOC124814265, Hydra|LOC124816040, Hydra|LOC105849187
OG0000313	Clytia|LOC021185	Hydra|LOC124809586, Hydra|LOC124819080, Hydra|LOC124817611, Hydra|LOC124817986, Hydra|LOC124805844, Hydra|LOC124806369, Hydra|LOC124815494, Hydra|LOC124816611, Hydra|LOC124812707, Hydra|LOC124817983, Hydra|LOC124814942, Hydra|LOC105845514, Hydra|LOC124818665, Hydra|LOC124810625, Hydra|LOC124811684, Hydra|LOC124817911, Hydra|LOC101241653, Hydra|LOC124817915, Hydra|LOC124817705, Hydra|LOC124814060, Hydra|LOC124812293, Hydra|LOC105849005, Hydra|LOC124807389
OG0000314	Clytia|LOC043818, Clytia|LOC043799, Clytia|LOC021969	Hydra|LOC124812533
OG0000315	Clytia|LOC033195	Hydra|LOC124816057, Hydra|LOC124807591, Hydra|LOC124818262, Hydra|LOC124806174, Hydra|LOC124813850, Hydra|LOC124806935, Hydra|LOC124806962, Hydra|LOC124809393, Hydra|LOC101235801, Hydra|LOC124810865, Hydra|LOC124813784, Hydra|LOC124817556, Hydra|LOC124813899, Hydra|LOC124810329, Hydra|LOC124813922, Hydra|LOC124818163, Hydra|LOC124811255, Hydra|LOC124817010, Hydra|LOC124809339, Hydra|LOC124816103, Hydra|LOC124808568, Hydra|LOC124819085
OG0000316	Clytia|LOC038937	Hydra|LOC124818137, Hydra|LOC124813297, Hydra|LOC124809163, Hydra|LOC105845681, Hydra|LOC124809824, Hydra|LOC124812218, Hydra|LOC124816211, Hydra|LOC124816212, Hydra|LOC124813534
OG0000334	Clytia|LOC023664, Clytia|LOC043801, Clytia|LOC005481, Clytia|LOC044564, Clytia|LOC024843, Clytia|LOC016741, Clytia|LOC029664	Hydra|LOC124819151
OG0000336	Clytia|LOC019217	Hydra|LOC100204715, Hydra|LOC100201090
OG0000336	Clytia|LOC029184, Clytia|LOC006014, Clytia|LOC006013, Clytia|LOC045249, Clytia|LOC045232	Hydra|LOC100209245, Hydra|LOC105849771, Hydra|LOC101234338
OG0000337	Clytia|LOC008668, Clytia|LOC008658	Hydra|LOC100213007
OG0000338	Clytia|LOC040056	Hydra|LOC100197517, Hydra|LOC101234389, Hydra|LOC100210741, Hydra|LOC124809956, Hydra|LOC100204244, Hydra|LOC100212352, Hydra|LOC105846765, Hydra|LOC100215796, Hydra|LOC100210326, Hydra|LOC100204502
OG0000339	Clytia|LOC007143, Clytia|LOC007144, Clytia|LOC030032, Clytia|LOC030035	Hydra|LOC105845061, Hydra|LOC105848891, Hydra|LOC105844099
OG0000340	Clytia|LOC015680	Hydra|LOC124806663
OG0000340	Clytia|LOC008020, Clytia|LOC019894	Hydra|LOC124818536, Hydra|LOC124805950, Hydra|LOC124811622, Hydra|LOC124807667, Hydra|LOC124807648, Hydra|LOC124812158, Hydra|LOC124807070, Hydra|LOC124811102, Hydra|LOC124814359, Hydra|LOC124810450, Hydra|LOC124810389, Hydra|LOC124811095, Hydra|LOC124810415, Hydra|LOC124817367, Hydra|LOC124807594
OG0000341	Clytia|LOC011689, Clytia|LOC011684, Clytia|LOC021750, Clytia|LOC040487, Clytia|LOC033009	Hydra|LOC100202036, Hydra|LOC100206987
OG0000341	Clytia|LOC009088	Hydra|LOC100201545
OG0000343	Clytia|LOC020025, Clytia|LOC022135	Hydra|LOC124818701, Hydra|LOC105843704
OG0000343	Clytia|LOC035136, Clytia|LOC031411, Clytia|LOC035403, Clytia|LOC011057	Hydra|LOC124806296
OG0000343	Clytia|LOC035402	Hydra|LOC124816972
OG0000344	Clytia|LOC038326, Clytia|LOC014578	Hydra|LOC100214111
OG0000347	Clytia|LOC016387, Clytia|LOC017615	Hydra|LOC124816101, Hydra|LOC124814900
OG0000348	Clytia|LOC038570, Clytia|LOC032982	Hydra|LOC100206629
OG0000348	Clytia|LOC019175, Clytia|LOC031691	Hydra|LOC105846103, Hydra|LOC100198468, Hydra|LOC105846088, Hydra|LOC100201161, Hydra|LOC105846111
OG0000349	Clytia|LOC023228	Hydra|LOC124818599
OG0000349	Clytia|LOC026172, Clytia|LOC020450, Clytia|LOC020922	Hydra|LOC124806164, Hydra|LOC124812075
OG0000350	Clytia|LOC036007, Clytia|LOC028100	Hydra|LOC100197857, Hydra|LOC124816283, Hydra|LOC105845272, Hydra|LOC124808865, Hydra|LOC124813956, Hydra|LOC124819105, Hydra|LOC105848753, Hydra|LOC124809380, Hydra|LOC124809383, Hydra|LOC124816193, Hydra|LOC105850847, Hydra|LOC124806000, Hydra|LOC124818987, Hydra|LOC124817279, Hydra|LOC124806478, Hydra|LOC124810314, Hydra|LOC124811261, Hydra|LOC124809985, Hydra|LOC124811366, Hydra|LOC124808083, Hydra|LOC124818494
OG0000361	Clytia|LOC000178	Hydra|LOC105843840
OG0000363	Clytia|LOC040444, Clytia|LOC001573, Clytia|LOC039495, Clytia|LOC044987	Hydra|LOC100206928, Hydra|LOC100207915
OG0000364	Clytia|LOC001755	Hydra|LOC105843652, Hydra|LOC105846181, Hydra|LOC105850534, Hydra|LOC105843864, Hydra|LOC105849367, Hydra|LOC100201506, Hydra|LOC105843664, Hydra|LOC105846167, Hydra|LOC105847055, Hydra|LOC105847418, Hydra|LOC105843460, Hydra|LOC105846093, Hydra|LOC101236634, Hydra|LOC105843863, Hydra|LOC100201473, Hydra|LOC124818155, Hydra|LOC101241106, Hydra|LOC105847086, Hydra|LOC105845905, Hydra|LOC105845954, Hydra|LOC124817087
OG0000365	Clytia|LOC004359, Clytia|LOC039074, Clytia|LOC030309, Clytia|LOC033663, Clytia|LOC033648, Clytia|LOC036468, Clytia|LOC002942, Clytia|LOC039941, Clytia|LOC029427, Clytia|LOC040770, Clytia|LOC033536	Hydra|LOC100209150, Hydra|LOC100203629, Hydra|LOC105844579
OG0000367	Clytia|LOC009362, Clytia|LOC004104, Clytia|LOC004103	Hydra|LOC100213885
OG0000369	Clytia|LOC021508, Clytia|LOC021511, Clytia|LOC042288, Clytia|LOC042287, Clytia|LOC005348, Clytia|LOC042520	Hydra|LOC100205709, Hydra|LOC124806016, Hydra|LOC124806003, Hydra|LOC100205257, Hydra|LOC105849737, Hydra|LOC124817219, Hydra|LOC105846466, Hydra|LOC124808797, Hydra|LOC100215273, Hydra|LOC100197123, Hydra|LOC101240212
OG0000370	Clytia|LOC034930, Clytia|LOC006383	Hydra|LOC105850852, Hydra|LOC124808207
OG0000374	Clytia|LOC020004, Clytia|LOC020006	Hydra|LOC100200569
OG0000376	Clytia|LOC040155, Clytia|LOC027100	Hydra|LOC124807925, Hydra|LOC124811292, Hydra|LOC124810322
OG0000377	Clytia|LOC042390, Clytia|LOC042391, Clytia|LOC036220	Hydra|LOC105843326, Hydra|LOC105843327, Hydra|LOC105845470, Hydra|LOC101237735, Hydra|LOC105845005, Hydra|LOC101240970, Hydra|LOC100207736
OG0000378	Clytia|LOC039339	Hydra|LOC124806414, Hydra|LOC124811686, Hydra|LOC124815984, Hydra|LOC101239424
OG0000394	Clytia|LOC017206, Clytia|LOC030298	Hydra|LOC100210525
OG0000394	Clytia|LOC039358	Hydra|LOC100206475
OG0000394	Clytia|LOC033452	Hydra|LOC105843944, Hydra|LOC100211568
OG0000394	Clytia|LOC030916	Hydra|LOC100198324
OG0000398	Clytia|LOC001787, Clytia|LOC025863, Clytia|LOC037378, Clytia|LOC002558, Clytia|LOC002530, Clytia|LOC002581	lrr-2
OG0000398	Clytia|LOC038366, Clytia|LOC024393, Clytia|LOC013350, Clytia|LOC044457, Clytia|LOC017672, Clytia|LOC024394, Clytia|LOC035741	Hydra|LOC105847914
OG0000400	Clytia|LOC044823	Hydra|LOC100204954
OG0000400	Clytia|LOC003579	Hydra|LOC100208676
OG0000400	Clytia|LOC030379	Hydra|LOC100199754
OG0000400	Clytia|LOC038671	Hydra|LOC100212826
OG0000400	Clytia|LOC001844	Hydra|LOC100211987
OG0000401	Clytia|LOC002110	Hydra|LOC100210722, Hydra|LOC100205448
OG0000401	Clytia|LOC002084	Hydra|LOC100198882, Hydra|LOC100206156
OG0000402	Clytia|LOC011034, Clytia|LOC003240	Hydra|LOC124816000
OG0000403	Clytia|LOC003334	Hydra|LOC100196960
OG0000404	Clytia|LOC020083	Hydra|LOC100209688, Hydra|LOC100215198, Hydra|LOC100205453, Hydra|LOC105846370, Hydra|LOC100202910
OG0000404	Clytia|LOC003678	Hydra|LOC100212587
OG0000405	Clytia|LOC035853, Clytia|LOC035854, Clytia|LOC035825, Clytia|LOC023186, Clytia|LOC004674, Clytia|LOC036665, Clytia|LOC018105	Hydra|LOC101236485, Hydra|LOC105849595, Hydra|LOC105844666, Hydra|LOC100213859
OG0000406	Clytia|LOC004928	Hydra|LOC100212249
OG0000409	Clytia|LOC031873	Hydra|LOC100215181
OG0000409	Clytia|LOC031871, Clytia|LOC031872, Clytia|LOC006993	Hydra|LOC100206874, Hydra|LOC100209159
OG0000409	Clytia|LOC037277, Clytia|LOC039646, Clytia|LOC008003	Hydra|LOC100200950
OG0000411	Clytia|LOC009058	Hydra|LOC100214228
OG0000411	Clytia|LOC043051, Clytia|LOC043740	Hydra|LOC105845539
OG0000414	Clytia|LOC009053, Clytia|LOC009060, Clytia|LOC009059	Hydra|LOC100212614
OG0000415	Clytia|LOC017744, Clytia|LOC026811, Clytia|LOC017745, Clytia|LOC017739	Hydra|LOC100201434, Hydra|LOC100197483, Hydra|LOC101237488
OG0000416	Clytia|LOC028653, Clytia|LOC024024, Clytia|LOC020329	Hydra|LOC100200589, Hydra|LOC100212316
OG0000417	Clytia|LOC038977	Hydra|LOC124812011, Hydra|LOC124816119, Hydra|LOC124813827, Hydra|LOC124811132, Hydra|LOC124806972, Hydra|LOC124812660, Hydra|LOC105844416, Hydra|LOC124813499, Hydra|LOC105843259, Hydra|LOC105851041, Hydra|LOC105848785, Hydra|LOC105848812, Hydra|LOC105847375, Hydra|LOC124806879, Hydra|LOC124813708, Hydra|LOC124808377, Hydra|LOC105849372, Hydra|LOC105849245, Hydra|LOC124811011, Hydra|LOC124815707
OG0000430	Clytia|LOC034461	Hydra|LOC124809697, Hydra|LOC105844031
OG0000430	Clytia|LOC001058, Clytia|LOC001057, Clytia|LOC006932	Hydra|LOC101235146
OG0000436	Clytia|LOC003958	Hydra|LOC100205067
OG0000436	Clytia|LOC008532	Hydra|LOC101238114
OG0000436	Clytia|LOC029916, Clytia|LOC027959, Clytia|LOC029143, Clytia|LOC029918	Hydra|LOC100213119
OG0000437	Clytia|LOC031807, Clytia|LOC029284, Clytia|LOC004118	Hydra|LOC105847897, Hydra|LOC105846236, Hydra|LOC101237961
OG0000439	Clytia|LOC017895, Clytia|LOC006316, Clytia|LOC042208	Hydra|LOC100213023, Hydra|LOC100214050, Hydra|LOC100198828, Hydra|LOC124818150, Hydra|LOC100215733, Hydra|LOC124808093, Hydra|LOC124808094, Hydra|LOC124808092, Hydra|LOC100206471, Hydra|LOC100203264, Hydra|LOC100212883, Hydra|LOC100214165, Hydra|LOC100213900, Hydra|LOC100201043, Hydra|LOC100199838, Hydra|LOC124806633
OG0000440	Clytia|LOC040609, Clytia|LOC040607	Hydra|LOC100211951
OG0000441	Clytia|LOC009851	Hydra|LOC105846732, Hydra|LOC100215816, Hydra|LOC101238234, Hydra|LOC105843697, Hydra|LOC124812477, Hydra|LOC100197702, Hydra|LOC101235962, Hydra|LOC105848291, Hydra|LOC105844508, Hydra|LOC101238498
OG0000444	Clytia|LOC014077	Hydra|LOC100213595
OG0000447	Clytia|LOC035336, Clytia|LOC022327, Clytia|LOC045211, Clytia|LOC026439, Clytia|LOC026438, Clytia|LOC037876, Clytia|LOC037875, Clytia|LOC021993, Clytia|LOC021994, Clytia|LOC030270, Clytia|LOC030275	Hydra|LOC124806606, Hydra|LOC105849914, Hydra|LOC124806623, Hydra|LOC124818179
OG0000449	Clytia|LOC033440	Hydra|LOC100198055
OG0000450	Clytia|LOC033799, Clytia|LOC033841	Hydra|LOC105844041
OG0000450	Clytia|LOC041981	Hydra|LOC105848843, Hydra|LOC105844245
OG0000451	Clytia|LOC045301	Hydra|LOC124812556
OG0000471	Clytia|LOC027753, Clytia|LOC022362	Hydra|LOC101239942
OG0000472	Clytia|LOC039663, Clytia|LOC001181, Clytia|LOC039662	Hydra|LOC101237218, Hydra|LOC105848448
OG0000474	Clytia|LOC008506	Hydra|LOC100204993
OG0000474	Clytia|LOC018332, Clytia|LOC001814, Clytia|LOC040779	Hydra|LOC100208998
OG0000476	Clytia|LOC029728	Hydra|LOC100214212
OG0000476	Clytia|LOC006366, Clytia|LOC004215	Hydra|LOC100214668, Hydra|LOC100215901, Hydra|LOC100199191
OG0000477	Clytia|LOC026826, Clytia|LOC019858, Clytia|LOC004295, Clytia|LOC016502	Hydra|LOC100205872
OG0000477	Clytia|LOC033540	Hydra|LOC124812199, Hydra|LOC101236146, Hydra|LOC124813212, Hydra|LOC100198382
OG0000478	Clytia|LOC039390, Clytia|LOC039400	Hydra|LOC101234579, Hydra|LOC124807596, Hydra|LOC100207622
OG0000478	Clytia|LOC009789, Clytia|LOC009804	Hydra|LOC100212592
OG0000480	Clytia|LOC012101	Hydra|LOC100198016
OG0000480	Clytia|LOC005176	Hydra|LOC100210404, Hydra|LOC100206868
OG0000481	Clytia|LOC040553, Clytia|LOC005196	Hydra|LOC100206174
OG0000481	Clytia|LOC012873	Hydra|LOC100211974
OG0000482	Clytia|LOC008167	Hydra|LOC100206938
OG0000483	Clytia|LOC038009, Clytia|LOC008294	Hydra|LOC124814459, Hydra|LOC124807001, Hydra|LOC124814015, Hydra|LOC124808648, Hydra|LOC124817254, Hydra|LOC124815412, Hydra|LOC124809544, Hydra|LOC124809546, Hydra|LOC105846545, Hydra|LOC124812589, Hydra|LOC124816114, Hydra|LOC101239273, Hydra|LOC124814919
OG0000484	Clytia|LOC030334	Hydra|LOC105845009, Hydra|LOC124819118
OG0000484	Clytia|LOC035392, Clytia|LOC035388, Clytia|LOC009294	Hydra|LOC124814609, Hydra|LOC124818146, Hydra|LOC124819038, Hydra|LOC124816348, Hydra|LOC101240758, Hydra|LOC101241578
OG0000486	Clytia|LOC045208, Clytia|LOC010627, Clytia|LOC037362, Clytia|LOC010626	Hydra|LOC124812251, Hydra|LOC100198963, Hydra|LOC100213209, Hydra|LOC124817226, Hydra|LOC100209412
OG0000487	Clytia|LOC039374, Clytia|LOC015876, Clytia|LOC014287, Clytia|LOC033678, Clytia|LOC010682, Clytia|LOC012588	Hydra|LOC124808516, Hydra|LOC124815037, Hydra|LOC124814269, Hydra|LOC124819143, Hydra|LOC124819047
OG0000489	Clytia|LOC021487	Hydra|LOC101236232
OG0000489	Clytia|LOC040934	Hydra|LOC101237007
OG0000490	Clytia|LOC014135	Hydra|LOC100198129, Hydra|LOC100212526, Hydra|LOC100209538, Hydra|LOC100215130, Hydra|LOC100199638
OG0000491	Clytia|LOC014146	Hydra|LOC124816941, Hydra|LOC105848360, Hydra|LOC101235476, Hydra|LOC124806594, Hydra|LOC105843212, Hydra|LOC124811859, Hydra|LOC105848809, Hydra|LOC124809387, Hydra|LOC105843139, Hydra|LOC124814107, Hydra|LOC105843965, Hydra|LOC105848251, Hydra|LOC124812709, Hydra|LOC124808270, Hydra|LOC124815639, Hydra|LOC101236289, Hydra|LOC124809652
OG0000492	Clytia|LOC022316, Clytia|LOC045315, Clytia|LOC016259, Clytia|LOC021708, Clytia|LOC021577, Clytia|LOC032765, Clytia|LOC036296, Clytia|LOC025276, Clytia|LOC026166, Clytia|LOC021298, Clytia|LOC039753, Clytia|LOC039746, Clytia|LOC022058	Hydra|LOC124819203
OG0000494	Clytia|LOC025961	Hydra|LOC124806224
OG0000494	Clytia|LOC020683	Hydra|LOC124817091, Hydra|LOC124809107
OG0000495	Clytia|LOC023624	Hydra|LOC124817620, Hydra|LOC105848909, Hydra|LOC124811568, Hydra|LOC124808882, Hydra|LOC124814707, Hydra|LOC124818147, Hydra|LOC124815518, Hydra|LOC124816062, Hydra|LOC124813936, Hydra|LOC124815477, Hydra|LOC124808842, Hydra|LOC124808841, Hydra|LOC124807354, Hydra|LOC124818586, Hydra|LOC124814271, Hydra|LOC124818834
OG0000496	Clytia|LOC035540, Clytia|LOC042659, Clytia|LOC025407, Clytia|LOC039470	Hydra|LOC124814981
OG0000497	Clytia|LOC040262	Hydra|LOC100202151, Hydra|LOC101239034, Hydra|LOC100206667
OG0000515	Clytia|LOC000476, Clytia|LOC001003	Hydra|LOC100214221, Hydra|LOC101241654, Hydra|LOC100210916
OG0000516	Clytia|LOC003010, Clytia|LOC003009, Clytia|LOC001098	Hydra|LOC100213869
OG0000516	Clytia|LOC031827	Hydra|LOC100201684
OG0000518	Clytia|LOC029386, Clytia|LOC001225, Clytia|LOC011577, Clytia|LOC011576	Hydra|LOC105850432, Hydra|LOC101234795, Hydra|LOC105846279
OG0000522	Clytia|LOC041976, Clytia|LOC007029, Clytia|LOC006965, Clytia|LOC018539, Clytia|LOC037365	Hydra|LOC100206725, Hydra|LOC100197138, Hydra|LOC100198821
OG0000524	Clytia|LOC007699	Hydra|LOC105847451, Hydra|LOC100197593, Hydra|LOC101241819, Hydra|LOC100209185
OG0000527	Clytia|LOC008961, Clytia|LOC017426	Hydra|LOC101234350, Hydra|LOC100199215, Hydra|LOC100205261, Hydra|LOC100209306, Hydra|LOC100206071, Hydra|LOC100198875
OG0000528	Clytia|LOC010811	Hydra|LOC100208781
OG0000529	Clytia|LOC027437, Clytia|LOC012413	Hydra|LOC100211532
OG0000529	Clytia|LOC045226, Clytia|LOC045227	Hydra|LOC100201941, Hydra|LOC100197208
OG0000531	Clytia|LOC013531	Hydra|LOC101241003
OG0000532	Clytia|LOC015765	Hydra|LOC100198812
OG0000533	Clytia|LOC045646, Clytia|LOC035512, Clytia|LOC020879	Hydra|LOC100196951, Hydra|LOC124814734, Hydra|LOC124809473, Hydra|LOC124814354, Hydra|LOC124814891
OG0000534	Clytia|LOC023327, Clytia|LOC035084	Hydra|LOC124806098
OG0000535	Clytia|LOC024622	Hydra|LOC124813552
OG0000536	Clytia|LOC032026	Hydra|LOC124805892, Hydra|LOC124819091
OG0000537	Clytia|LOC035633, Clytia|LOC039041	Hydra|LOC105844973
OG0000538	Clytia|LOC037279	Hydra|LOC101240553
OG0000539	Clytia|LOC040998	Hydra|LOC105849237
OG0000539	Clytia|LOC044552	Hydra|LOC100197878, Hydra|LOC101238752, Hydra|LOC100209643, Hydra|LOC124809651
